Row ID,Order ID,Order Date,Ship Mode,Segment,Region,Category,Sales,Quantity,Discount,Profit
743,CA-2026-100742,2026-01-12,Second Class,Corporate,South,Furniture,654.3135725016054,1,0.2,88.6353555014533
744,CA-2026-100743,2026-01-13,Standard Class,Consumer,West,Technology,22.69525254010715,6,0.0,-63.88926740257364
745,CA-2026-100744,2026-01-14,First Class,Consumer,Central,Office Supplies,145.69414749253258,9,0.5,26.78385139169377
746,CA-2026-100745,2026-01-15,Second Class,Corporate,South,Technology,302.51540186509254,2,0.0,-181.99273321561364
747,CA-2026-100746,2026-01-16,First Class,Home Office,South,Furniture,158.1325648299948,14,0.0,164.194500580189
748,CA-2026-100747,2026-01-17,First Class,Home Office,Central,Furniture,29.15395258130549,3,0.4,-31.23742406766936
749,CA-2026-100748,2026-01-18,Standard Class,Home Office,Central,Office Supplies,206.51123871156597,10,0.0,25.586393984449696
750,CA-2026-100749,2026-01-19,Second Class,Home Office,South,Office Supplies,261.5486582928024,5,0.5,
751,CA-2026-100750,2026-01-20,Same Day,Consumer,Central,Technology,309.1736046604257,9,0.0,134.6027575013415
752,CA-2026-100751,2026-01-21,Standard Class,Corporate,East,Office Supplies,121.80580034018307,4,0.0,-263.7506441397379
753,CA-2026-100752,2026-01-22,Second Class,Home Office,East,Office Supplies,212.33336415556116,1,0.5,18.3389657674091
754,CA-2026-100753,2026-01-23,Second Class,Consumer,East,Furniture,154.77147914474585,4,0.2,9.418124250230212
755,CA-2026-100754,2026-01-24,Second Class,Home Office,South,Office Supplies,283.7281337622308,6,0.0,-25.363638759168282
756,CA-2026-100755,2026-01-25,Second Class,Corporate,Central,Office Supplies,194.77511898430527,5,0.4,192.62265456356326
757,CA-2026-100756,2026-01-26,Second Class,Consumer,Central,Furniture,191.50844619221118,14,0.2,-68.73294588557712
758,CA-2026-100757,2026-01-27,First Class,Corporate,West,Furniture,76.76202397709582,13,0.2,97.17961772356612
759,CA-2026-100758,2026-01-28,Standard Class,Corporate,West,Technology,5.5051394251916,1,0.0,55.625278870608355
760,CA-2026-100759,2026-01-29,First Class,Consumer,Central,Office Supplies,52.81484771811789,4,0.5,
761,CA-2026-100760,2026-01-30,Same Day,Consumer,Central,Furniture,36.126218318774214,6,0.5,
762,CA-2026-100761,2026-01-31,Second Class,Consumer,Central,Technology,194.77511898430527,13,0.4,-53.29688991237589
763,CA-2026-100762,2026-02-01,Standard Class,Consumer,South,Technology,241.8538744522059,10,0.0,129.60699074773987
764,CA-2026-100763,2026-02-02,Second Class,Consumer,Central,Office Supplies,64.90876312920534,10,0.5,
765,CA-2026-100764,2026-02-03,Standard Class,Consumer,West,Office Supplies,704.4544631479848,14,0.2,-134.49373466767585
766,CA-2026-100765,2026-02-04,First Class,Consumer,South,Technology,6.676138651181539,4,0.2,-33.93050144632704
767,CA-2026-100766,2026-02-05,Standard Class,Home Office,Central,Furniture,374.93269106705003,14,0.0,
768,CA-2026-100767,2026-02-06,Same Day,Corporate,West,Technology,250.34386355840954,9,0.5,103.77642215465892
769,CA-2026-100768,2026-02-07,Same Day,Consumer,South,Office Supplies,121.92349505399885,5,0.4,-47.9230653192955
770,CA-2026-100769,2026-02-08,Standard Class,Home Office,Central,Furniture,17.952026302188663,8,0.0,-271.4255989816941
771,CA-2026-100770,2026-02-09,Standard Class,Home Office,Central,Furniture,251.87054822775133,9,0.0,72.32231857370331
772,CA-2026-100771,2026-02-10,Standard Class,Home Office,Central,Technology,126.78277274674242,10,0.5,
773,CA-2026-100772,2026-02-11,Standard Class,Corporate,South,Office Supplies,693.2637461579716,5,0.0,
774,CA-2026-100773,2026-02-12,Same Day,Consumer,West,Technology,200.2161061390981,6,0.8,
775,CA-2026-100774,2026-02-13,Second Class,Home Office,West,Technology,706.9048434745271,1,0.2,101.39808601977411
776,CA-2026-100775,2026-02-14,Standard Class,Corporate,East,Technology,67.27041787247529,11,0.2,
777,CA-2026-100776,2026-02-15,Standard Class,Corporate,Central,Furniture,328.40683636238475,12,0.0,-2.5656380712251625
778,CA-2026-100777,2026-02-16,Same Day,Corporate,East,Furniture,245.0926715617575,7,0.0,158.90243629627616
779,CA-2026-100778,2026-02-17,Same Day,Home Office,East,Office Supplies,341.2000487774384,4,0.7,
780,CA-2026-100779,2026-02-18,First Class,Consumer,West,Office Supplies,65.41213686573951,11,0.0,181.63000427219166
781,CA-2026-100780,2026-02-19,Standard Class,Home Office,South,Technology,278.40209446289174,2,0.4,-119.27354721669965
782,CA-2026-100781,2026-02-20,First Class,Home Office,South,Technology,177.30890669613524,5,0.0,16.54493760460365
783,CA-2026-100782,2026-02-21,Same Day,Consumer,West,Technology,344.49959859767426,12,0.0,
784,CA-2026-100783,2026-02-22,Same Day,Consumer,South,Office Supplies,104.01907189328294,3,0.0,
785,CA-2026-100784,2026-02-23,Second Class,Consumer,East,Furniture,556.9483652332109,6,0.2,
786,CA-2026-100785,2026-02-24,Standard Class,Corporate,Central,Furniture,27.016978626224265,8,0.8,
787,CA-2026-100786,2026-02-25,First Class,Consumer,West,Technology,416.5116244698994,7,0.0,24.55638811418983
788,CA-2026-100787,2026-02-26,Same Day,Home Office,Central,Technology,498.89586499488286,3,0.0,
789,CA-2026-100788,2026-02-27,Same Day,Consumer,South,Technology,429.912207032574,8,0.0,90.34401331388942
790,CA-2026-100789,2026-02-28,First Class,Home Office,Central,Technology,184.73237372407576,2,0.2,235.4928677383142
791,CA-2026-100790,2026-03-01,Second Class,Corporate,South,Office Supplies,149.23467041717626,10,0.0,-11.529665528612437
792,CA-2026-100791,2026-03-02,Same Day,Home Office,South,Furniture,1402.3203062016585,9,0.5,
793,CA-2026-100792,2026-03-03,Standard Class,Home Office,East,Technology,70.07248847908743,4,0.2,44.60836153164088
794,CA-2026-100793,2026-03-04,Same Day,Consumer,South,Office Supplies,202.8973462409955,1,0.2,
795,CA-2026-100794,2026-03-05,Standard Class,Consumer,East,Technology,282.67794229958713,8,0.0,
796,CA-2026-100795,2026-03-06,First Class,Home Office,East,Technology,306.7172785307142,7,0.8,-8.321803894523256
797,CA-2026-100796,2026-03-07,Standard Class,Consumer,East,Furniture,62.0467701816579,11,0.0,
798,CA-2026-100797,2026-03-08,First Class,Corporate,West,Technology,270.3248574769376,13,0.0,-27.131572115111794
799,CA-2026-100798,2026-03-09,Standard Class,Corporate,West,Furniture,431.4453103501567,5,0.2,91.8417423471641
800,CA-2026-100799,2026-03-10,First Class,Consumer,South,Furniture,17.828212281820598,10,0.2,4.225301676851474
801,CA-2026-100800,2026-03-11,Standard Class,Corporate,East,Furniture,611.2483396159096,13,0.0,-44.16668201303824
802,CA-2026-100801,2026-03-12,Second Class,Consumer,West,Office Supplies,12.48701369751274,5,0.0,
803,CA-2026-100802,2026-03-13,Standard Class,Home Office,East,Office Supplies,115.00289332032435,7,0.4,-65.61698406617501
804,CA-2026-100803,2026-03-14,Standard Class,Home Office,Central,Furniture,8.984889680196114,5,0.0,23.556607403299353
805,CA-2026-100804,2026-03-15,Second Class,Corporate,Central,Technology,25.07083396834835,8,0.5,85.23061516102304
806,CA-2026-100805,2026-03-16,Same Day,Consumer,Central,Furniture,610.2528859683766,11,0.2,-143.13351104170732
807,CA-2026-100806,2026-03-17,Same Day,Consumer,South,Technology,114.57230479387988,13,0.0,68.02605014059249
808,CA-2026-100807,2026-03-18,Standard Class,Corporate,East,Furniture,143.24699467789216,6,0.0,-85.51076754804494
809,CA-2026-100808,2026-03-19,Second Class,Home Office,Central,Technology,65.62758996398384,13,0.0,102.27827808340025
810,CA-2026-100809,2026-03-20,Standard Class,Corporate,West,Office Supplies,232.26409710507136,5,0.4,
811,CA-2026-100810,2026-03-21,First Class,Home Office,Central,Technology,194.77511898430527,9,0.2,89.27690318488605
812,CA-2026-100811,2026-03-22,First Class,Consumer,Central,Furniture,121.38356467468817,11,0.0,130.58330662947128
813,CA-2026-100812,2026-03-23,Standard Class,Home Office,Central,Office Supplies,106.25437900013901,2,0.2,106.1436525632805
814,CA-2026-100813,2026-03-24,Same Day,Corporate,South,Technology,545.6282087811645,1,0.8,45.13166482381024
815,CA-2026-100814,2026-03-25,Same Day,Consumer,West,Technology,125.8367603389175,8,0.0,-3.130094292969943
816,CA-2026-100815,2026-03-26,Standard Class,Corporate,East,Technology,175.058228534791,12,0.7,-37.64195763348439
817,CA-2026-100816,2026-03-27,Standard Class,Corporate,West,Technology,88.27614523484093,3,0.0,167.1034690817104
818,CA-2026-100817,2026-03-28,First Class,Home Office,East,Technology,391.3453886262659,14,0.0,-49.94952201676432
819,CA-2026-100818,2026-03-29,Same Day,Corporate,South,Office Supplies,131.64539266965375,11,0.0,-83.70660735699961
820,CA-2026-100819,2026-03-30,Standard Class,Home Office,South,Office Supplies,185.18666485277754,12,0.0,86.536893503283
821,CA-2026-100820,2026-03-31,First Class,Consumer,South,Office Supplies,78.04208687444887,12,0.0,
822,CA-2026-100821,2026-04-01,Same Day,Home Office,South,Office Supplies,1103.719056373899,12,0.0,
823,CA-2026-100822,2026-04-02,Second Class,Consumer,East,Furniture,91.14980211758737,7,0.7,-124.36042621697649
824,CA-2026-100823,2026-04-03,First Class,Home Office,Central,Office Supplies,373.22739695290943,10,0.5,-28.290983946051767
825,CA-2026-100824,2026-04-04,Same Day,Corporate,East,Technology,144.4337364881223,13,0.4,11.728497610350681
826,CA-2026-100825,2026-04-05,Same Day,Home Office,West,Technology,62.736416289357855,11,0.0,44.30917276606988
827,CA-2026-100826,2026-04-06,First Class,Home Office,South,Office Supplies,194.77511898430527,8,0.0,115.13062442994834
828,CA-2026-100827,2026-04-07,Second Class,Consumer,South,Technology,106.46884395000262,13,0.0,
829,CA-2026-100828,2026-04-08,First Class,Corporate,West,Office Supplies,505.9784325183493,13,0.4,0.9127780446820211
830,CA-2026-100829,2026-04-09,Same Day,Home Office,East,Technology,622.0335785267099,6,0.7,0.18043236202801083
831,CA-2026-100830,2026-04-10,Standard Class,Corporate,Central,Furniture,496.21383218962035,12,0.0,71.01574689151835
832,CA-2026-100831,2026-04-11,Standard Class,Home Office,Central,Furniture,13.908844887281033,10,0.0,147.25701629285695
833,CA-2026-100832,2026-04-12,First Class,Home Office,West,Office Supplies,392.0543611659358,14,0.2,32.631419948320016
834,CA-2026-100833,2026-04-13,Same Day,Corporate,Central,Office Supplies,137.4764013205211,9,0.0,-26.913085421040897
835,CA-2026-100834,2026-04-14,Standard Class,Home Office,East,Office Supplies,522.3191850552487,7,0.0,-79.28660010855455
836,CA-2026-100835,2026-04-15,Same Day,Corporate,East,Technology,258.9961822406542,10,0.2,-124.52052644122256
837,CA-2026-100836,2026-04-16,First Class,Home Office,West,Office Supplies,453.4050009533438,5,0.4,
838,CA-2026-100837,2026-04-17,Standard Class,Consumer,East,Furniture,178.00284139393477,8,0.0,
839,CA-2026-100838,2026-04-18,Same Day,Corporate,South,Technology,196.44318087471893,2,0.0,77.73635251066617
840,CA-2026-100839,2026-04-19,Standard Class,Home Office,West,Office Supplies,43.98446167040487,7,0.8,
841,CA-2026-100840,2026-04-20,First Class,Home Office,East,Technology,194.77511898430527,4,0.0,160.69347458917508
842,CA-2026-100841,2026-04-21,Same Day,Consumer,West,Technology,140.91883378551242,9,0.0,
843,CA-2026-100842,2026-04-22,Standard Class,Corporate,Central,Office Supplies,178.32685748558924,12,0.0,115.52692372072055
844,CA-2026-100843,2026-04-23,First Class,Home Office,East,Technology,389.3929595824469,1,0.0,
845,CA-2026-100844,2026-04-24,Standard Class,Consumer,South,Furniture,233.35209750349043,7,0.0,-40.83507646793376
846,CA-2026-100845,2026-04-25,Standard Class,Home Office,East,Furniture,61.12947615213107,6,0.5,
847,CA-2026-100846,2026-04-26,Second Class,Corporate,West,Technology,228.0414354236371,8,0.0,
848,CA-2026-100847,2026-04-27,Second Class,Home Office,West,Office Supplies,135.90716599846434,5,0.0,55.69727592669261
849,CA-2026-100848,2026-04-28,First Class,Home Office,East,Technology,163.49586730024828,1,0.2,28.127842205619878
850,CA-2026-100849,2026-04-29,Second Class,Home Office,South,Furniture,12.17994174121367,1,0.2,
851,CA-2026-100850,2026-04-30,First Class,Home Office,South,Technology,63.939871374407105,9,0.5,258.83719928704386
852,CA-2026-100851,2026-05-01,Second Class,Consumer,South,Technology,87.4867217580897,10,0.5,138.42566451961727
853,CA-2026-100852,2026-05-02,Standard Class,Consumer,West,Furniture,317.03343187262215,6,0.0,92.2826894985512
854,CA-2026-100853,2026-05-03,First Class,Corporate,East,Technology,194.77511898430527,10,0.4,31.179915820338827
855,CA-2026-100854,2026-05-04,First Class,Consumer,Central,Technology,136.39061200652662,5,0.0,
856,CA-2026-100855,2026-05-05,Standard Class,Consumer,West,Office Supplies,649.3438898613953,1,0.8,
857,CA-2026-100856,2026-05-06,First Class,Corporate,South,Office Supplies,34.66227605081645,6,0.0,
858,CA-2026-100857,2026-05-07,First Class,Consumer,East,Furniture,186.63689801818475,6,0.8,
859,CA-2026-100858,2026-05-08,Second Class,Consumer,South,Furniture,194.77511898430527,3,0.4,11.90826623373118
860,CA-2026-100859,2026-05-09,First Class,Corporate,Central,Furniture,719.1287395179659,13,0.0,-297.0425735878056
861,CA-2026-100860,2026-05-10,Same Day,Corporate,South,Office Supplies,348.37083301065223,8,0.2,41.060083929764176
862,CA-2026-100861,2026-05-11,Standard Class,Corporate,South,Furniture,323.74688374511595,14,0.8,-28.847608011035973
863,CA-2026-100862,2026-05-12,Second Class,Home Office,Central,Furniture,442.8772593865787,1,0.5,179.2669998282884
864,CA-2026-100863,2026-05-13,Second Class,Home Office,East,Furniture,152.7384682435551,1,0.0,21.93440708117543
865,CA-2026-100864,2026-05-14,Same Day,Corporate,West,Office Supplies,414.77401564808144,6,0.4,
866,CA-2026-100865,2026-05-15,Standard Class,Corporate,East,Technology,6.999072506991439,10,0.0,
867,CA-2026-100866,2026-05-16,Standard Class,Corporate,Central,Furniture,651.1079075932737,13,0.0,-84.61210850625042
868,CA-2026-100867,2026-05-17,Second Class,Home Office,South,Technology,151.4351192260714,1,0.0,67.34074157124664
869,CA-2026-100868,2026-05-18,First Class,Home Office,East,Furniture,206.51189460359726,6,0.0,
870,CA-2026-100869,2026-05-19,Second Class,Consumer,West,Technology,78.55325448604185,1,0.5,115.78396311082676
871,CA-2026-100870,2026-05-20,Standard Class,Consumer,Central,Office Supplies,344.21382630843937,14,0.0,-59.08817916945654
872,CA-2026-100871,2026-05-21,Same Day,Corporate,East,Office Supplies,24.932886609350412,13,0.5,23.40080962281468
873,CA-2026-100872,2026-05-22,Second Class,Home Office,West,Furniture,194.77511898430527,6,0.0,
874,CA-2026-100873,2026-05-23,Standard Class,Home Office,Central,Technology,445.23506784114346,3,0.0,90.14947819247145
875,CA-2026-100874,2026-05-24,Second Class,Home Office,West,Office Supplies,65.85573511383393,14,0.0,71.8871180440122
876,CA-2026-100875,2026-05-25,First Class,Corporate,Central,Furniture,419.29542880705304,14,0.0,69.5805021027571
877,CA-2026-100876,2026-05-26,Second Class,Consumer,South,Furniture,390.8630781364752,8,0.0,20.16190313569411
878,CA-2026-100877,2026-05-27,Second Class,Corporate,East,Office Supplies,255.06527373700894,13,0.0,61.477289078879096
879,CA-2026-100878,2026-05-28,Standard Class,Consumer,West,Office Supplies,121.90967772758513,6,0.2,
880,CA-2026-100879,2026-05-29,Standard Class,Consumer,Central,Furniture,84.19148580855641,13,0.0,
881,CA-2026-100880,2026-05-30,Standard Class,Corporate,West,Technology,70.92095051264093,11,0.0,33.86451837100845
882,CA-2026-100881,2026-05-31,Second Class,Consumer,West,Technology,100.9047318239635,13,0.0,-88.61262991814098
883,CA-2026-100882,2026-06-01,First Class,Consumer,East,Technology,589.7045213827932,1,0.5,-66.82609615983323
884,CA-2026-100883,2026-06-02,Same Day,Home Office,South,Furniture,25.205129352574275,5,0.7,29.781329309330737
885,CA-2026-100884,2026-06-03,Same Day,Consumer,West,Office Supplies,446.3348088046274,8,0.0,130.39335467019072
886,CA-2026-100885,2026-06-04,Standard Class,Corporate,Central,Furniture,112.26919887138665,3,0.0,-5.628082425157245
887,CA-2026-100886,2026-06-05,Standard Class,Corporate,Central,Office Supplies,189.32670345711202,12,0.0,-3.591652931212394
888,CA-2026-100887,2026-06-06,Second Class,Consumer,South,Technology,400.5598345590747,6,0.8,-20.68852445043747
889,CA-2026-100888,2026-06-07,Same Day,Home Office,Central,Technology,544.3541157242965,5,0.0,-33.47566708443231
890,CA-2026-100889,2026-06-08,Standard Class,Home Office,South,Office Supplies,110.6965973007169,6,0.0,49.497145570882154
891,CA-2026-100890,2026-06-09,First Class,Consumer,Central,Office Supplies,159.90145853336733,10,0.0,-129.72576451786446
892,CA-2026-100891,2026-06-10,First Class,Consumer,East,Furniture,138.82913352374612,1,0.0,148.09395766667276
893,CA-2026-100892,2026-06-11,Standard Class,Corporate,West,Technology,8.334902955361844,7,0.0,-46.54222981294605
894,CA-2026-100893,2026-06-12,Standard Class,Consumer,East,Furniture,92.72395058353331,9,0.4,92.19034854381414
895,CA-2026-100894,2026-06-13,Same Day,Home Office,West,Furniture,158.6714616031608,2,0.0,
896,CA-2026-100895,2026-06-14,Same Day,Consumer,West,Furniture,137.372009112683,10,0.2,86.88401305462182
897,CA-2026-100896,2026-06-15,Second Class,Corporate,West,Technology,324.96990510226726,5,0.0,87.19446078144975
898,CA-2026-100897,2026-06-16,Same Day,Corporate,East,Furniture,126.45343513905146,10,0.0,
899,CA-2026-100898,2026-06-17,First Class,Corporate,West,Furniture,173.03066275333885,4,0.7,-79.44285217997923
900,CA-2026-100899,2026-06-18,First Class,Corporate,East,Furniture,145.35811833529058,6,0.0,44.954818959807696
901,CA-2026-100900,2026-06-19,Standard Class,Corporate,South,Furniture,342.37120436981405,6,0.5,-98.3056184734389
902,CA-2026-100901,2026-06-20,Same Day,Consumer,Central,Furniture,501.893226549341,11,0.2,
903,CA-2026-100902,2026-06-21,Second Class,Consumer,Central,Furniture,194.77511898430527,2,0.0,
904,CA-2026-100903,2026-06-22,First Class,Consumer,West,Technology,394.4868899727354,2,0.8,99.67019270707421
905,CA-2026-100904,2026-06-23,First Class,Consumer,East,Furniture,93.02374842084006,4,0.0,
906,CA-2026-100905,2026-06-24,Second Class,Corporate,Central,Office Supplies,199.87766104938444,1,0.5,-77.48065759228419
907,CA-2026-100906,2026-06-25,Second Class,Home Office,East,Furniture,110.8677948232995,9,0.0,84.55877121741935
908,CA-2026-100907,2026-06-26,First Class,Consumer,East,Furniture,138.69460615077975,14,0.5,21.938123769802523
909,CA-2026-100908,2026-06-27,First Class,Home Office,West,Technology,194.77511898430527,14,0.0,-212.03155982304233
910,CA-2026-100909,2026-06-28,Second Class,Consumer,Central,Technology,538.5536045578441,13,0.2,
911,CA-2026-100910,2026-06-29,First Class,Consumer,West,Office Supplies,37.38353125646266,7,0.4,17.576716613030786
912,CA-2026-100911,2026-06-30,Standard Class,Home Office,West,Office Supplies,256.7175187734314,12,0.7,140.24512479830722
913,CA-2026-100912,2026-07-01,Standard Class,Corporate,Central,Technology,223.15448572980975,7,0.7,-89.52705188428047
914,CA-2026-100913,2026-07-02,Second Class,Consumer,Central,Technology,36.508474921339555,3,0.5,-297.67038131960004
915,CA-2026-100914,2026-07-03,Same Day,Consumer,South,Furniture,64.53077492209766,11,0.5,47.90838583451852
916,CA-2026-100915,2026-07-04,Second Class,Consumer,South,Technology,98.12940719429551,12,0.0,49.15636766819728
917,CA-2026-100916,2026-07-05,Second Class,Home Office,East,Office Supplies,50.65972303012138,3,0.0,
918,CA-2026-100917,2026-07-06,Same Day,Corporate,Central,Furniture,74.83903486469688,1,0.0,-77.84995458666063
919,CA-2026-100918,2026-07-07,Same Day,Home Office,South,Office Supplies,82.85738923186778,3,0.0,
920,CA-2026-100919,2026-07-08,Same Day,Home Office,East,Furniture,107.24550870245615,3,0.0,-10.561061415380337
921,CA-2026-100920,2026-07-09,Standard Class,Corporate,East,Technology,350.9647849710398,4,0.2,
922,CA-2026-100921,2026-07-10,First Class,Home Office,East,Office Supplies,217.10674331167021,4,0.0,-45.065982736838365
923,CA-2026-100922,2026-07-11,Standard Class,Corporate,South,Furniture,1076.618611064603,3,0.2,
924,CA-2026-100923,2026-07-12,First Class,Consumer,Central,Furniture,138.92298896187057,10,0.0,2.9741753204094508
925,CA-2026-100924,2026-07-13,Standard Class,Corporate,West,Technology,355.46885326810855,12,0.0,-6.560456028610517
926,CA-2026-100925,2026-07-14,First Class,Consumer,East,Technology,517.8951641988571,8,0.2,
927,CA-2026-100926,2026-07-15,Standard Class,Home Office,South,Technology,289.06178955375594,8,0.4,8.535916449360755
928,CA-2026-100927,2026-07-16,Same Day,Home Office,South,Office Supplies,137.6995810583839,13,0.4,46.426827164563655
929,CA-2026-100928,2026-07-17,Second Class,Consumer,West,Furniture,355.1943141889036,13,0.2,4.988304874619342
930,CA-2026-100929,2026-07-18,Standard Class,Home Office,West,Technology,61.93450297965186,1,0.0,-106.40061679473638
931,CA-2026-100930,2026-07-19,First Class,Corporate,South,Office Supplies,104.2076848889664,7,0.2,68.6184791561939
932,CA-2026-100931,2026-07-20,Same Day,Consumer,Central,Office Supplies,202.79214841408043,11,0.0,-174.93717553224232
933,CA-2026-100932,2026-07-21,Standard Class,Home Office,West,Office Supplies,219.15745962438254,2,0.0,-185.03574572842004
934,CA-2026-100933,2026-07-22,Standard Class,Consumer,South,Technology,10.597569339690907,1,0.0,93.91804947015679
935,CA-2026-100934,2026-07-23,Same Day,Corporate,West,Technology,730.6251027890102,3,0.0,70.70202721353569
936,CA-2026-100935,2026-07-24,Standard Class,Corporate,Central,Furniture,303.19827536622176,4,0.0,
937,CA-2026-100936,2026-07-25,Second Class,Home Office,East,Furniture,176.14784660922658,13,0.8,-119.54485047550719
938,CA-2026-100937,2026-07-26,Standard Class,Corporate,West,Technology,681.2408715092931,6,0.8,-50.79109406740753
939,CA-2026-100938,2026-07-27,Second Class,Consumer,Central,Office Supplies,149.55118400275217,10,0.0,-6.274674768650403
940,CA-2026-100939,2026-07-28,Second Class,Corporate,South,Office Supplies,988.5105428051882,14,0.0,-139.58939685741134
941,CA-2026-100940,2026-07-29,Same Day,Consumer,West,Office Supplies,184.50589059599815,5,0.0,-53.90286580232329
942,CA-2026-100941,2026-07-30,Standard Class,Consumer,West,Furniture,35.34022997630349,14,0.0,85.23303381766799
943,CA-2026-100942,2026-07-31,Same Day,Corporate,South,Office Supplies,366.83079939299586,4,0.7,162.73053642892165
944,CA-2026-100943,2026-08-01,Standard Class,Home Office,East,Furniture,288.9988982834853,8,0.0,-21.943475265855064
945,CA-2026-100944,2026-08-02,Standard Class,Corporate,South,Furniture,375.6866916901064,11,0.4,95.64883543160984
946,CA-2026-100945,2026-08-03,First Class,Consumer,West,Office Supplies,761.2492277038315,12,0.0,
947,CA-2026-100946,2026-08-04,Standard Class,Consumer,South,Office Supplies,379.5740008037311,14,0.8,85.94512411136115
948,CA-2026-100947,2026-08-05,Same Day,Corporate,Central,Technology,241.2604028202825,4,0.0,-60.3948414727481
949,CA-2026-100948,2026-08-06,Second Class,Home Office,South,Technology,491.76828539873287,13,0.4,50.73456167079701
950,CA-2026-100949,2026-08-07,Standard Class,Home Office,West,Office Supplies,284.63725734548956,10,0.0,-4.7752418239709264
951,CA-2026-100950,2026-08-08,First Class,Consumer,South,Furniture,136.11244345665193,12,0.2,152.04140097838342
952,CA-2026-100951,2026-08-09,Same Day,Consumer,East,Furniture,547.0567448282709,13,0.0,-67.44356483399181
953,CA-2026-100952,2026-08-10,Standard Class,Home Office,South,Furniture,67.72520513778555,2,0.0,82.7606297561831
954,CA-2026-100953,2026-08-11,Same Day,Corporate,East,Furniture,318.50205141549736,3,0.7,-7.950746329653349
955,CA-2026-100954,2026-08-12,First Class,Consumer,Central,Furniture,538.3444866405573,6,0.7,
956,CA-2026-100955,2026-08-13,First Class,Consumer,East,Technology,333.5553113380642,8,0.5,1.6146106840790324
957,CA-2026-100956,2026-08-14,Same Day,Home Office,South,Office Supplies,303.7329651537619,8,0.2,-64.5673104494113
958,CA-2026-100957,2026-08-15,Standard Class,Corporate,West,Technology,354.2259042666853,11,0.5,18.59010340933284
959,CA-2026-100958,2026-08-16,Second Class,Home Office,East,Furniture,161.39795131757347,9,0.0,13.73517778781785
960,CA-2026-100959,2026-08-17,First Class,Corporate,Central,Furniture,523.2072276630008,7,0.0,44.12402484067293
961,CA-2026-100960,2026-08-18,Standard Class,Corporate,East,Furniture,61.8620994510623,13,0.0,28.450514569286256
962,CA-2026-100961,2026-08-19,Standard Class,Corporate,East,Furniture,39.06561278598961,2,0.2,99.79945496122363
963,CA-2026-100962,2026-08-20,Second Class,Consumer,East,Office Supplies,89.04614254177282,8,0.0,112.35086160473686
964,CA-2026-100963,2026-08-21,First Class,Home Office,Central,Furniture,194.59609804454817,7,0.0,
965,CA-2026-100964,2026-08-22,First Class,Home Office,South,Office Supplies,183.6242667198242,8,0.2,106.8772500590771
966,CA-2026-100965,2026-08-23,Standard Class,Corporate,East,Furniture,434.53260112543626,12,0.5,-98.63364271098544
967,CA-2026-100966,2026-08-24,Standard Class,Consumer,East,Office Supplies,134.6172972159188,3,0.0,78.7855888137735
968,CA-2026-100967,2026-08-25,Second Class,Consumer,West,Technology,170.5790572965215,7,0.0,
969,CA-2026-100968,2026-08-26,Second Class,Home Office,Central,Furniture,8.36445876310459,10,0.0,-171.1316891662504
970,CA-2026-100969,2026-08-27,First Class,Consumer,East,Office Supplies,136.7977168981684,13,0.0,29.297924652940964
971,CA-2026-100970,2026-08-28,Same Day,Consumer,Central,Technology,265.8707313297086,9,0.0,-26.849611336031572
972,CA-2026-100971,2026-08-29,First Class,Corporate,East,Furniture,8.907460680751486,3,0.2,-55.876525793537496
973,CA-2026-100972,2026-08-30,Standard Class,Consumer,South,Furniture,87.43244237152808,14,0.2,155.08523306990054
974,CA-2026-100973,2026-08-31,First Class,Corporate,South,Furniture,63.2846966946074,10,0.2,-45.36791406374189
975,CA-2026-100974,2026-09-01,Same Day,Home Office,East,Office Supplies,15.723072805115464,6,0.0,
976,CA-2026-100975,2026-09-02,Second Class,Consumer,South,Office Supplies,168.12614369119936,2,0.5,27.569494000509344
977,CA-2026-100976,2026-09-03,Same Day,Home Office,East,Technology,55.138681810840176,2,0.0,88.55897462984164
978,CA-2026-100977,2026-09-04,Same Day,Home Office,South,Office Supplies,344.7491298148744,5,0.0,5.835141398987311
979,CA-2026-100978,2026-09-05,Same Day,Consumer,West,Office Supplies,475.8501054314565,5,0.5,136.6370545669252
980,CA-2026-100979,2026-09-06,Second Class,Consumer,West,Furniture,194.77511898430527,13,0.0,73.09756619640905
981,CA-2026-100980,2026-09-07,Same Day,Home Office,West,Furniture,1005.3138825781988,7,0.0,
982,CA-2026-100981,2026-09-08,Same Day,Consumer,Central,Furniture,154.67687737124052,12,0.5,
983,CA-2026-100982,2026-09-09,Same Day,Corporate,Central,Furniture,185.0618800904073,2,0.0,-36.1842099351699
984,CA-2026-100983,2026-09-10,Standard Class,Corporate,West,Furniture,1137.4635956225882,11,0.2,67.93609534294222
985,CA-2026-100984,2026-09-11,Same Day,Consumer,Central,Furniture,194.77511898430527,14,0.0,-242.48170563741115
986,CA-2026-100985,2026-09-12,Second Class,Home Office,South,Furniture,719.1924003532257,13,0.2,274.9009708717722
987,CA-2026-100986,2026-09-13,Same Day,Consumer,East,Technology,15.945539516716913,7,0.0,73.10260948942101
988,CA-2026-100987,2026-09-14,Same Day,Consumer,East,Technology,152.82229851902687,5,0.0,
989,CA-2026-100988,2026-09-15,Second Class,Home Office,East,Technology,23.14361733228347,14,0.2,
990,CA-2026-100989,2026-09-16,Same Day,Home Office,West,Technology,194.77511898430527,6,0.0,254.3654052812625
